x    y
2.400292589999999961e+02 3.812499999999999778e-01
2.400971729999999980e+02 3.825000000000000067e-01
2.401193539999999871e+02 3.837499999999999800e-01
2.402103209999999933e+02 3.850000000000000089e-01
2.402602860000000078e+02 3.862499999999999822e-01
2.402974189999999908e+02 3.874999999999999556e-01
2.403792329999999993e+02 3.887499999999999845e-01
2.405862040000000093e+02 3.899999999999999578e-01
2.405897420000000011e+02 3.912499999999999867e-01
2.406380120000000034e+02 3.924999999999999600e-01
2.406683969999999988e+02 3.937499999999999889e-01
2.407837260000000015e+02 3.949999999999999623e-01
2.408095759999999927e+02 3.962499999999999911e-01
2.408623890000000074e+02 3.974999999999999645e-01
2.408968209999999885e+02 3.987499999999999933e-01
2.409761790000000019e+02 3.999999999999999667e-01
2.410259819999999991e+02 4.012499999999999956e-01
2.411653110000000027e+02 4.024999999999999689e-01
2.411701850000000036e+02 4.037499999999999978e-01
2.411869340000000079e+02 4.049999999999999711e-01
2.412320170000000132e+02 4.062500000000000000e-01
2.412397149999999897e+02 4.074999999999999734e-01
2.414246269999999868e+02 4.087500000000000022e-01
2.414432789999999898e+02 4.099999999999999756e-01
2.415055949999999996e+02 4.112500000000000044e-01
2.415982339999999908e+02 4.124999999999999778e-01
2.417034610000000043e+02 4.137500000000000067e-01
2.417175640000000101e+02 4.149999999999999800e-01
2.417945599999999899e+02 4.162500000000000089e-01
2.418513299999999902e+02 4.174999999999999822e-01
2.418526050000000112e+02 4.187499999999999556e-01
2.418702209999999866e+02 4.199999999999999845e-01
2.421304800000000057e+02 4.212499999999999578e-01
2.421600510000000099e+02 4.224999999999999867e-01
2.422148349999999937e+02 4.237499999999999600e-01
2.423646939999999859e+02 4.249999999999999889e-01
2.424492270000000076e+02 4.262499999999999623e-01
2.425235470000000078e+02 4.274999999999999911e-01
2.425286690000000078e+02 4.287499999999999645e-01
2.425587020000000109e+02 4.299999999999999933e-01
2.426402539999999988e+02 4.312499999999999667e-01
2.426678670000000011e+02 4.324999999999999956e-01
2.427823549999999955e+02 4.337499999999999689e-01
2.428065740000000119e+02 4.349999999999999978e-01
2.428665909999999997e+02 4.362499999999999711e-01
2.429279239999999902e+02 4.375000000000000000e-01
2.429866710000000012e+02 4.387499999999999734e-01
2.430030759999999930e+02 4.400000000000000022e-01
2.430182959999999923e+02 4.412499999999999756e-01
2.430250900000000058e+02 4.425000000000000044e-01
2.431124529999999879e+02 4.437499999999999778e-01
2.431821360000000141e+02 4.450000000000000067e-01
2.432493780000000072e+02 4.462499999999999800e-01
2.432605859999999893e+02 4.475000000000000089e-01
2.432896379999999965e+02 4.487499999999999822e-01
2.433317720000000008e+02 4.499999999999999556e-01
2.434046779999999899e+02 4.512499999999999845e-01
2.434226219999999898e+02 4.524999999999999578e-01
2.434628859999999975e+02 4.537499999999999867e-01
2.434752809999999954e+02 4.549999999999999600e-01
2.435308239999999955e+02 4.562499999999999889e-01
2.435903010000000108e+02 4.574999999999999623e-01
2.436477170000000001e+02 4.587499999999999911e-01
2.437884770000000003e+02 4.599999999999999645e-01
2.438032200000000103e+02 4.612499999999999933e-01
2.438623690000000011e+02 4.624999999999999667e-01
2.440264410000000055e+02 4.637499999999999956e-01
2.442366969999999924e+02 4.649999999999999689e-01
2.443152900000000045e+02 4.662499999999999978e-01
2.443766520000000071e+02 4.674999999999999711e-01
2.443786350000000027e+02 4.687500000000000000e-01
2.444270359999999869e+02 4.699999999999999734e-01
2.444309949999999958e+02 4.712500000000000022e-01
2.445634000000000015e+02 4.724999999999999756e-01
2.445744259999999883e+02 4.737500000000000044e-01
2.446107599999999991e+02 4.749999999999999778e-01
2.447478250000000060e+02 4.762500000000000067e-01
2.447836670000000083e+02 4.774999999999999800e-01
2.447904080000000135e+02 4.787500000000000089e-01
2.448657680000000028e+02 4.799999999999999822e-01
2.449094580000000008e+02 4.812499999999999556e-01
2.449383760000000052e+02 4.824999999999999845e-01
2.449648870000000045e+02 4.837499999999999578e-01
2.449886079999999993e+02 4.849999999999999867e-01
2.451895729999999958e+02 4.862499999999999600e-01
2.453179140000000018e+02 4.874999999999999889e-01
2.453478340000000060e+02 4.887499999999999623e-01
2.453623519999999871e+02 4.899999999999999911e-01
2.454418619999999862e+02 4.912499999999999645e-01
2.455006569999999897e+02 4.924999999999999933e-01
2.455398450000000139e+02 4.937499999999999667e-01
2.455525529999999890e+02 4.949999999999999956e-01
2.456276290000000131e+02 4.962499999999999689e-01
2.456947120000000098e+02 4.974999999999999978e-01
2.457664680000000033e+02 4.987499999999999711e-01
2.459118060000000128e+02 5.000000000000000000e-01
2.459529589999999928e+02 5.012499999999999734e-01
2.459838499999999897e+02 5.024999999999999467e-01
2.459987450000000138e+02 5.037500000000000311e-01
2.461120899999999949e+02 5.050000000000000044e-01
2.461561800000000062e+02 5.062499999999999778e-01
2.462833379999999863e+02 5.074999999999999512e-01
2.463306159999999920e+02 5.087500000000000355e-01
2.463801609999999869e+02 5.100000000000000089e-01
2.465544409999999971e+02 5.112499999999999822e-01
2.468050650000000132e+02 5.124999999999999556e-01
2.470348960000000034e+02 5.137499999999999289e-01
2.472537309999999877e+02 5.150000000000000133e-01
2.472568899999999985e+02 5.162499999999999867e-01
2.472702020000000118e+02 5.174999999999999600e-01
2.474061370000000011e+02 5.187499999999999334e-01
2.474769119999999987e+02 5.200000000000000178e-01
2.476153960000000041e+02 5.212499999999999911e-01
2.477083629999999914e+02 5.224999999999999645e-01
2.479517119999999863e+02 5.237499999999999378e-01
2.479549340000000086e+02 5.250000000000000222e-01
2.480764790000000062e+02 5.262499999999999956e-01
2.482810619999999915e+02 5.274999999999999689e-01
2.483016810000000021e+02 5.287499999999999423e-01
2.483036840000000041e+02 5.300000000000000266e-01
2.483996089999999981e+02 5.312500000000000000e-01
2.484239819999999952e+02 5.324999999999999734e-01
2.485548060000000135e+02 5.337499999999999467e-01
2.485719520000000102e+02 5.350000000000000311e-01
2.485805229999999995e+02 5.362500000000000044e-01
2.486042779999999937e+02 5.374999999999999778e-01
2.486727449999999919e+02 5.387499999999999512e-01
2.486954770000000110e+02 5.400000000000000355e-01
2.487354049999999859e+02 5.412500000000000089e-01
2.487403970000000015e+02 5.424999999999999822e-01
2.487518670000000043e+02 5.437499999999999556e-01
2.488624550000000113e+02 5.450000000000000400e-01
2.488968179999999961e+02 5.462500000000000133e-01
2.489147260000000017e+02 5.474999999999999867e-01
2.489435540000000060e+02 5.487499999999999600e-01
2.491961509999999862e+02 5.499999999999999334e-01
2.494312559999999905e+02 5.512500000000000178e-01
2.494881440000000055e+02 5.524999999999999911e-01
2.495755859999999871e+02 5.537499999999999645e-01
2.495808000000000106e+02 5.549999999999999378e-01
2.495946859999999958e+02 5.562500000000000222e-01
2.496061390000000131e+02 5.574999999999999956e-01
2.497696410000000071e+02 5.587499999999999689e-01
2.498954310000000021e+02 5.599999999999999423e-01
2.499010859999999923e+02 5.612500000000000266e-01
2.501270429999999863e+02 5.625000000000000000e-01
2.501416089999999883e+02 5.637499999999999734e-01
2.501553480000000036e+02 5.649999999999999467e-01
2.502239219999999875e+02 5.662500000000000311e-01
2.502806730000000073e+02 5.675000000000000044e-01
2.503456470000000138e+02 5.687499999999999778e-01
2.503461499999999944e+02 5.699999999999999512e-01
2.504307049999999890e+02 5.712500000000000355e-01
2.504702379999999948e+02 5.725000000000000089e-01
2.505573369999999898e+02 5.737499999999999822e-01
2.505776899999999898e+02 5.749999999999999556e-01
2.505808490000000006e+02 5.762500000000000400e-01
2.507809809999999970e+02 5.775000000000000133e-01
2.508435369999999978e+02 5.787499999999999867e-01
2.509180250000000001e+02 5.799999999999999600e-01
2.510653810000000021e+02 5.812499999999999334e-01
2.512272250000000042e+02 5.825000000000000178e-01
2.512384209999999882e+02 5.837499999999999911e-01
2.512452769999999873e+02 5.849999999999999645e-01
2.512453749999999957e+02 5.862499999999999378e-01
2.512940419999999904e+02 5.875000000000000222e-01
2.513168829999999900e+02 5.887499999999999956e-01
2.513558219999999892e+02 5.899999999999999689e-01
2.514009210000000110e+02 5.912499999999999423e-01
2.514819669999999974e+02 5.925000000000000266e-01
2.515319360000000017e+02 5.937500000000000000e-01
2.516041899999999885e+02 5.949999999999999734e-01
2.516918900000000008e+02 5.962499999999999467e-01
2.517095620000000054e+02 5.975000000000000311e-01
2.517526310000000080e+02 5.987500000000000044e-01
2.518619720000000086e+02 5.999999999999999778e-01
2.519177679999999953e+02 6.012499999999999512e-01
2.519485679999999945e+02 6.025000000000000355e-01
2.520393459999999948e+02 6.037500000000000089e-01
2.521602790000000027e+02 6.049999999999999822e-01
2.523625780000000134e+02 6.062499999999999556e-01
2.523940080000000137e+02 6.075000000000000400e-01
2.525073409999999967e+02 6.087500000000000133e-01
2.525500440000000140e+02 6.099999999999999867e-01
