x   y
1.086819870000000066e+02 2.971428571428571530e-01
1.087277349999999956e+02 2.985714285714285987e-01
1.087446949999999930e+02 3.000000000000000444e-01
1.089588729999999970e+02 3.014285714285714346e-01
1.090728689999999972e+02 3.028571428571428803e-01
1.092788489999999939e+02 3.042857142857143260e-01
1.092956319999999977e+02 3.057142857142857162e-01
1.093130450000000025e+02 3.071428571428571619e-01
1.093526350000000065e+02 3.085714285714286076e-01
1.094336250000000064e+02 3.099999999999999978e-01
1.095663650000000047e+02 3.114285714285714435e-01
1.096574499999999972e+02 3.128571428571428892e-01
1.097981939999999952e+02 3.142857142857142794e-01
1.098777429999999953e+02 3.157142857142857251e-01
1.100160860000000014e+02 3.171428571428571708e-01
1.100256140000000045e+02 3.185714285714285610e-01
1.100814299999999974e+02 3.200000000000000067e-01
1.103791810000000027e+02 3.214285714285714524e-01
1.106260240000000010e+02 3.228571428571428981e-01
1.107980150000000066e+02 3.242857142857142883e-01
1.108143299999999982e+02 3.257142857142857340e-01
1.110443060000000060e+02 3.271428571428571797e-01
1.111245519999999942e+02 3.285714285714285698e-01
1.111610720000000043e+02 3.300000000000000155e-01
1.112628440000000012e+02 3.314285714285714612e-01
1.113511450000000025e+02 3.328571428571428514e-01
1.113772620000000018e+02 3.342857142857142971e-01
1.113909150000000068e+02 3.357142857142857428e-01
1.114491890000000041e+02 3.371428571428571330e-01
1.115173049999999932e+02 3.385714285714285787e-01
1.115262450000000030e+02 3.400000000000000244e-01
1.117273619999999994e+02 3.414285714285714701e-01
1.117757320000000050e+02 3.428571428571428603e-01
1.119282199999999960e+02 3.442857142857143060e-01
1.119391590000000036e+02 3.457142857142857517e-01
1.119951860000000039e+02 3.471428571428571419e-01
1.120702840000000009e+02 3.485714285714285876e-01
1.120871460000000042e+02 3.500000000000000333e-01
1.120912170000000003e+02 3.514285714285714235e-01
1.121492180000000047e+02 3.528571428571428692e-01
1.124223080000000010e+02 3.542857142857143149e-01
1.125788809999999955e+02 3.557142857142857051e-01
1.125911530000000056e+02 3.571428571428571508e-01
1.126711030000000022e+02 3.585714285714285965e-01
1.128086639999999932e+02 3.600000000000000422e-01
1.129126299999999929e+02 3.614285714285714324e-01
1.129913520000000062e+02 3.628571428571428781e-01
1.130541479999999979e+02 3.642857142857143238e-01
1.130754589999999951e+02 3.657142857142857140e-01
1.133798409999999990e+02 3.671428571428571597e-01
1.134212660000000028e+02 3.685714285714286054e-01
1.136784250000000043e+02 3.699999999999999956e-01
1.138694509999999980e+02 3.714285714285714413e-01
1.142359359999999953e+02 3.728571428571428870e-01
1.143226990000000001e+02 3.742857142857142771e-01
1.145259209999999968e+02 3.757142857142857229e-01
1.145752690000000058e+02 3.771428571428571686e-01
1.146830580000000026e+02 3.785714285714286143e-01
1.147010839999999945e+02 3.800000000000000044e-01
1.148222030000000018e+02 3.814285714285714501e-01
1.149219389999999947e+02 3.828571428571428958e-01
1.149983780000000024e+02 3.842857142857142860e-01
1.151255670000000038e+02 3.857142857142857317e-01
1.152262979999999999e+02 3.871428571428571774e-01
1.154074609999999979e+02 3.885714285714285676e-01
1.156071749999999980e+02 3.900000000000000133e-01
1.156445999999999970e+02 3.914285714285714590e-01
1.156490679999999998e+02 3.928571428571428492e-01
1.156766800000000046e+02 3.942857142857142949e-01
1.162159319999999951e+02 3.957142857142857406e-01
1.163715810000000062e+02 3.971428571428571863e-01
1.164483910000000009e+02 3.985714285714285765e-01
1.166696539999999942e+02 4.000000000000000222e-01
1.168894810000000035e+02 4.014285714285714679e-01
1.170631110000000064e+02 4.028571428571428581e-01
1.171463300000000061e+02 4.042857142857143038e-01
1.171464569999999981e+02 4.057142857142857495e-01
1.173965830000000068e+02 4.071428571428571397e-01
1.174513800000000003e+02 4.085714285714285854e-01
1.174559440000000023e+02 4.100000000000000311e-01
1.175557160000000039e+02 4.114285714285714213e-01
1.177113039999999984e+02 4.128571428571428670e-01
1.177589420000000047e+02 4.142857142857143127e-01
1.178481450000000024e+02 4.157142857142857584e-01
1.179236089999999990e+02 4.171428571428571486e-01
1.179788510000000059e+02 4.185714285714285943e-01
1.180670429999999982e+02 4.200000000000000400e-01
1.181166609999999935e+02 4.214285714285714302e-01
1.181661229999999989e+02 4.228571428571428759e-01
1.182719060000000013e+02 4.242857142857143216e-01
1.183336840000000052e+02 4.257142857142857117e-01
1.183366520000000008e+02 4.271428571428571574e-01
1.184038819999999959e+02 4.285714285714286031e-01
1.184314959999999957e+02 4.299999999999999933e-01
1.188860669999999971e+02 4.314285714285714390e-01
1.189718330000000037e+02 4.328571428571428847e-01
1.189780389999999954e+02 4.342857142857142749e-01
1.189920340000000039e+02 4.357142857142857206e-01
1.190119360000000057e+02 4.371428571428571663e-01
1.190604309999999941e+02 4.385714285714286120e-01
1.192641079999999931e+02 4.400000000000000022e-01
1.195948300000000017e+02 4.414285714285714479e-01
1.196985190000000046e+02 4.428571428571428936e-01
1.197671469999999943e+02 4.442857142857142838e-01
1.198390890000000013e+02 4.457142857142857295e-01
1.199493669999999952e+02 4.471428571428571752e-01
1.199551780000000036e+02 4.485714285714285654e-01
1.199845339999999965e+02 4.500000000000000111e-01
1.200314269999999937e+02 4.514285714285714568e-01
1.201571990000000056e+02 4.528571428571428470e-01
1.201805540000000008e+02 4.542857142857142927e-01
1.202114729999999980e+02 4.557142857142857384e-01
1.202816949999999991e+02 4.571428571428571841e-01
1.203835310000000050e+02 4.585714285714285743e-01
1.204037500000000023e+02 4.600000000000000200e-01
1.204243649999999946e+02 4.614285714285714657e-01
1.204300010000000043e+02 4.628571428571428559e-01
1.204871619999999979e+02 4.642857142857143016e-01
1.205279699999999963e+02 4.657142857142857473e-01
1.205486980000000017e+02 4.671428571428571375e-01
1.205762930000000068e+02 4.685714285714285832e-01
1.205864749999999930e+02 4.700000000000000289e-01
1.206274860000000047e+02 4.714285714285714191e-01
1.207701459999999969e+02 4.728571428571428648e-01
1.208456319999999948e+02 4.742857142857143105e-01
1.209791929999999951e+02 4.757142857142857562e-01
1.210506110000000035e+02 4.771428571428571463e-01
1.210742319999999950e+02 4.785714285714285920e-01
1.212013489999999933e+02 4.800000000000000377e-01
1.212397189999999938e+02 4.814285714285714279e-01
1.213670199999999966e+02 4.828571428571428736e-01
1.214729719999999986e+02 4.842857142857143193e-01
1.214866860000000059e+02 4.857142857142857095e-01
1.215093719999999990e+02 4.871428571428571552e-01
1.216703969999999941e+02 4.885714285714286009e-01
1.217384969999999953e+02 4.899999999999999911e-01
1.217786710000000028e+02 4.914285714285714368e-01
1.217807329999999979e+02 4.928571428571428825e-01
1.218528490000000062e+02 4.942857142857143282e-01
1.219104990000000015e+02 4.957142857142857184e-01
1.220158969999999954e+02 4.971428571428571641e-01
1.220187870000000032e+02 4.985714285714286098e-01
1.221726539999999943e+02 5.000000000000000000e-01
1.223541000000000025e+02 5.014285714285714457e-01
1.223602810000000005e+02 5.028571428571428914e-01
1.224126449999999977e+02 5.042857142857143371e-01
1.224155549999999977e+02 5.057142857142857828e-01
1.226564209999999946e+02 5.071428571428571175e-01
1.227581739999999968e+02 5.085714285714285632e-01
1.228719530000000049e+02 5.100000000000000089e-01
1.229602540000000062e+02 5.114285714285714546e-01
1.229931530000000066e+02 5.128571428571429003e-01
1.231974570000000000e+02 5.142857142857143460e-01
1.232195870000000042e+02 5.157142857142856807e-01
1.233888369999999952e+02 5.171428571428571264e-01
1.234181770000000000e+02 5.185714285714285721e-01
1.234450760000000002e+02 5.200000000000000178e-01
1.235287249999999943e+02 5.214285714285714635e-01
1.235846570000000071e+02 5.228571428571429092e-01
1.236195429999999931e+02 5.242857142857143549e-01
1.236451210000000032e+02 5.257142857142856895e-01
1.237770519999999976e+02 5.271428571428571352e-01
1.238093230000000062e+02 5.285714285714285809e-01
1.238857830000000035e+02 5.300000000000000266e-01
1.239774270000000058e+02 5.314285714285714723e-01
1.240432109999999994e+02 5.328571428571429180e-01
1.244273780000000045e+02 5.342857142857142527e-01
1.244440409999999986e+02 5.357142857142856984e-01
1.245911909999999949e+02 5.371428571428571441e-01
1.246702549999999974e+02 5.385714285714285898e-01
1.247375559999999979e+02 5.400000000000000355e-01
1.249479790000000037e+02 5.414285714285714812e-01
